date,country_code,country,confirmed,suspected,cured,dead
20200312,LT,立陶宛,3,0,0,0
20200312,LU,卢森堡,19,0,0,0
20200312,LV,拉脱维亚,11,0,1,0
20200312,MA,摩洛哥,6,0,0,1
20200312,MC,摩纳哥,2,0,0,0
20200312,MD,摩尔多瓦,3,0,0,0
20200312,MF,圣马丁,2,0,0,0
20200312,MK,北马其顿,9,0,0,0
20200312,MN,蒙古,1,0,0,0
20200312,MQ,马提尼克,3,0,0,0
20200312,MT,马耳他,6,0,0,0
20200312,MV,马尔代夫,8,0,0,0
20200312,MX,墨西哥,12,0,4,0
20200312,MY,马来西亚,158,0,32,0
20200312,NG,尼日利亚,2,0,0,0
20200312,NL,荷兰,614,0,0,5
20200312,NO,挪威,632,0,1,0
20200312,NP,尼泊尔,1,0,1,0
20200312,NZ,新西兰,5,0,0,0
20200312,OM,阿曼,18,0,9,0
20200312,PA,巴拿马,11,0,0,1
20200312,PE,秘鲁,15,0,0,0
20200312,PH,菲律宾,52,0,2,5
20200312,PK,巴基斯坦,21,0,2,0
20200312,PL,波兰,47,0,0,1
20200312,PS,巴勒斯坦,30,0,0,0
20200312,PT,葡萄牙,59,0,0,0
20200312,PY,巴拉圭,8,0,0,0
20200312,QA,卡塔尔,262,0,0,0
20200312,RE,留尼汪,1,0,0,0
20200312,RO,罗马尼亚,49,0,6,0
20200312,RS,塞尔维亚,19,0,0,0
20200312,RU,俄罗斯,28,0,3,0
20200312,SA,沙特阿拉伯,45,0,1,0
20200312,SE,瑞典,500,0,1,1
20200312,SG,新加坡,186,0,96,0
20200312,SI,斯洛文尼亚,89,0,0,0
20200312,SK,斯洛伐克,10,0,0,0
20200312,SM,圣马力诺,69,0,0,3
20200312,SN,塞内加尔,4,0,0,0
20200312,TG,多哥,1,0,0,0
20200312,TH,泰国,70,0,35,1
20200312,TN,突尼斯,7,0,0,0
20200312,TR,土耳其,1,0,0,0
20200312,UA,乌克兰,1,0,0,0
20200312,US,美国,1323,0,10,38
20200312,VA,梵蒂冈,1,0,0,0
20200312,VN,越南,44,0,16,0
20200312,ZA,南非,17,0,1,0
20200313,AD,安道尔,2,0,1,0
20200313,AE,阿联酋,85,0,20,0
20200313,AF,阿富汗,7,0,0,0
20200313,AL,阿尔巴尼亚,15,0,0,1
20200313,AM,亚美尼亚,4,0,0,0
20200313,AR,阿根廷,31,0,0,1
20200313,AT,奥地利,428,0,4,1
20200313,AU,澳大利亚,160,0,24,3
20200313,AZ,阿塞拜疆,15,0,3,1
20200313,BA,波黑,11,0,0,0
20200313,BD,孟加拉国,3,0,0,0
20200313,BE,比利时,399,0,1,3
20200313,BF,布基纳法索,2,0,0,0
20200313,BG,保加利亚,23,0,0,1
20200313,BH,巴林,210,0,35,0
20200313,BL,圣巴泰勒米,1,0,0,0
20200313,BN,文莱,37,0,0,0
20200313,BO,玻利维亚,2,0,0,0
20200313,BR,巴西,77,0,0,0
20200313,BT,不丹,1,0,0,0
20200313,BY,白俄罗斯,12,0,3,0
20200313,CA,加拿大,158,0,11,1
20200313,CD,刚果（金）,2,0,0,0
20200313,CH,瑞士,1135,0,4,7
20200313,CI,科特迪瓦,1,0,0,0
20200313,CL,智利,33,0,0,0
20200313,CM,喀麦隆,2,0,0,0
20200313,CN,中国,81021,115,65649,3194
20200313,CO,哥伦比亚,9,0,0,0
20200313,CR,哥斯达黎加,22,0,0,0
20200313,CU,古巴,4,0,0,0
20200313,CY,塞浦路斯,10,0,0,0
20200313,CZ,捷克,117,0,0,0
20200313,DE,德国,3117,0,46,7
20200313,DK,丹麦,788,0,1,0
20200313,DO,多米尼加,5,0,0,0
20200313,DZ,阿尔及利亚,26,0,10,2
20200313,EC,厄瓜多尔,17,0,0,0
20200313,EE,爱沙尼亚,41,0,0,0
20200313,EG,埃及,80,0,20,2
20200313,ES,西班牙,4209,0,189,120
20200313,ET,埃塞俄比亚,1,0,0,0
20200313,FI,芬兰,155,0,1,0
20200313,FO,法罗群岛,2,0,0,0
20200313,FR,法国,2876,0,12,61
20200313,GA,加蓬,1,0,0,0
20200313,GB,英国,798,0,19,10
20200313,GE,格鲁吉亚,24,0,0,0
20200313,GF,法属圭亚那,5,0,0,0
20200313,GG,格恩西岛,1,0,0,0
20200313,GH,加纳,2,0,0,0
20200313,GI,直布罗陀,1,0,0,0
20200313,GN,几内亚,1,0,0,0
20200313,GR,希腊,134,0,0,1
20200313,GY,圭亚那,1,0,0,1
20200313,HN,洪都拉斯,2,0,0,0
20200313,HR,克罗地亚,31,0,0,0
20200313,HU,匈牙利,16,0,0,0
20200313,ID,印度尼西亚,69,0,2,2
20200313,IE,爱尔兰,70,0,0,1
20200313,IL,以色列,126,0,4,0
20200313,IN,印度,81,0,4,1
20200313,IQ,伊拉克,83,0,24,8
20200313,IR,伊朗,11364,0,3529,514
20200313,IS,冰岛,117,0,1,0
20200313,IT,意大利,15385,0,1258,1016
20200313,JM,牙买加,1,0,0,0
20200313,JO,约旦,1,0,0,0
20200313,JP,日本,1421,0,511,28
20200313,KE,肯尼亚,1,0,0,0
20200313,KH,柬埔寨,5,0,1,0
20200313,KR,韩国,7979,0,510,72
20200313,KW,科威特,100,0,5,0
20200313,KZ,哈萨克斯坦,3,0,0,0
20200313,LB,黎巴嫩,77,0,1,3
20200313,LI,列支敦士登,4,0,0,0
20200313,LK,斯里兰卡,3,0,1,0
20200313,LT,立陶宛,3,0,0,0
20200313,LU,卢森堡,19,0,0,0
20200313,LV,拉脱维亚,16,0,1,0
20200313,MA,摩洛哥,6,0,0,1
20200313,MC,摩纳哥,2,0,0,0
20200313,MD,摩尔多瓦,6,0,0,0
20200313,MF,圣马丁,2,0,0,0
20200313,MK,北马其顿,9,0,0,0
20200313,MN,蒙古,1,0,0,0
20200313,MQ,马提尼克,3,0,0,0
20200313,MT,马耳他,6,0,0,0
20200313,MV,马尔代夫,8,0,0,0
20200313,MX,墨西哥,15,0,4,0
20200313,MY,马来西亚,197,0,32,0
20200313,NG,尼日利亚,2,0,0,0
20200313,NL,荷兰,804,0,0,5
20200313,NO,挪威,895,0,1,1
20200313,NP,尼泊尔,1,0,1,0
20200313,NZ,新西兰,5,0,0,0
20200313,OM,阿曼,19,0,9,0
20200313,PA,巴拿马,11,0,0,1
20200313,PE,秘鲁,22,0,0,0
20200313,PF,法属波利尼西亚,1,0,0,0
20200313,PH,菲律宾,64,0,2,5
20200313,PK,巴基斯坦,21,0,2,0
20200313,PL,波兰,64,0,0,1
20200313,PS,巴勒斯坦,31,0,0,0
20200313,PT,葡萄牙,78,0,0,0
20200313,PY,巴拉圭,8,0,0,0
20200313,QA,卡塔尔,263,0,0,0
20200313,RE,留尼汪,1,0,0,0
20200313,RO,罗马尼亚,70,0,6,0
20200313,RS,塞尔维亚,31,0,0,0
20200313,RU,俄罗斯,45,0,3,0
20200313,SA,沙特阿拉伯,62,0,1,0
20200313,SD,苏丹,1,0,0,0
20200313,SE,瑞典,751,0,1,1
20200313,SG,新加坡,200,0,96,0
20200313,SI,斯洛文尼亚,96,0,0,0
20200313,SK,斯洛伐克,16,0,0,0
20200313,SM,圣马力诺,69,0,0,3
20200313,SN,塞内加尔,10,0,2,0
20200313,TG,多哥,1,0,0,0
20200313,TH,泰国,75,0,35,1
20200313,TN,突尼斯,13,0,0,0
20200313,TR,土耳其,2,0,0,0
20200313,TT,特立尼达和多巴哥,1,0,0,0
20200313,UA,乌克兰,3,0,0,0
20200313,US,美国,1832,0,31,41
20200313,VA,梵蒂冈,1,0,0,0
20200313,VN,越南,47,0,16,0
20200313,ZA,南非,24,0,1,0
20200314,AD,安道尔,2,0,1,0
20200314,AE,阿联酋,85,0,20,0
20200314,AF,阿富汗,10,0,0,0
20200314,AG,安提瓜和巴布达,1,0,0,0
20200314,AL,阿尔巴尼亚,33,0,0,1
20200314,AM,亚美尼亚,8,0,0,0
20200314,AR,阿根廷,31,0,0,2
20200314,AT,奥地利,504,0,6,1
20200314,AU,澳大利亚,236,0,27,3
20200314,AW,阿鲁巴,2,0,0,0
20200314,AZ,阿塞拜疆,15,0,3,1
20200314,BA,波黑,11,0,0,0
20200314,BD,孟加拉国,3,0,0,0
20200314,BE,比利时,689,0,1,3
20200314,BF,布基纳法索,2,0,0,0
20200314,BG,保加利亚,30,0,0,1
20200314,BH,巴林,211,0,44,0
20200314,BL,圣巴泰勒米,1,0,0,0
20200314,BN,文莱,40,0,0,0
20200314,BO,玻利维亚,3,0,0,0
20200314,BR,巴西,151,0,0,0
20200314,BT,不丹,1,0,0,0
20200314,BY,白俄罗斯,27,0,3,0
20200314,CA,加拿大,198,0,11,1
20200314,CD,刚果（金）,2,0,0,0
20200314,CH,瑞士,1189,0,4,11
20200314,CI,科特迪瓦,1,0,0,0
20200314,CL,智利,43,0,0,0
20200314,CM,喀麦隆,2,0,0,0
20200314,CN,中国,81048,113,67022,3204
20200314,CO,哥伦比亚,13,0,0,0
20200314,CR,哥斯达黎加,22,0,0,0
20200314,CU,古巴,4,0,0,0
20200314,CY,塞浦路斯,21,0,0,0
20200314,CZ,捷克,141,0,0,0
20200314,DE,德国,3718,0,46,8
20200314,DK,丹麦,827,0,1,0
20200314,DO,多米尼加,5,0,0,0
20200314,DZ,阿尔及利亚,27,0,10,2
20200314,EC,厄瓜多尔,23,0,0,1
20200314,EE,爱沙尼亚,79,0,0,0
20200314,EG,埃及,93,0,21,2
20200314,ES,西班牙,5753,0,193,136
20200314,ET,埃塞俄比亚,1,0,0,0
20200314,FI,芬兰,210,0,1,0
20200314,FO,法罗群岛,2,0,0,0
20200314,FR,法国,3667,0,12,79
20200314,GA,加蓬,1,0,0,0
20200314,GB,英国,1140,0,19,21
20200314,GE,格鲁吉亚,30,0,0,0
20200314,GF,法属圭亚那,6,0,0,0
20200314,GG,格恩西岛,1,0,0,0
20200314,GH,加纳,2,0,0,0
20200314,GI,直布罗陀,1,0,0,0
20200314,GN,几内亚,1,0,0,0
20200314,GQ,赤道几内亚,1,0,0,0
20200314,GR,希腊,190,0,0,3
20200314,GT,危地马拉,1,0,0,0
20200314,GY,圭亚那,1,0,0,1
20200314,HN,洪都拉斯,2,0,0,0
20200314,HR,克罗地亚,37,0,0,0
20200314,HU,匈牙利,19,0,1,0
20200314,ID,印度尼西亚,96,0,5,4
20200314,IE,爱尔兰,90,0,0,1
20200314,IL,以色列,161,0,3,0
20200314,IN,印度,84,0,10,2
20200314,IQ,伊拉克,101,0,24,9
20200314,IR,伊朗,12729,0,4339,611
20200314,IS,冰岛,134,0,1,0
20200314,IT,意大利,17660,0,1439,1266
20200314,JE,泽西岛,2,0,0,0
20200314,JM,牙买加,8,0,0,0
20200314,JO,约旦,1,0,1,0
20200314,JP,日本,1483,0,525,28
20200314,KE,肯尼亚,1,0,0,0
20200314,KH,柬埔寨,7,0,1,0
20200314,KR,韩国,8086,0,714,72
20200314,KW,科威特,100,0,5,0
20200314,KZ,哈萨克斯坦,6,0,0,0
20200314,LB,黎巴嫩,93,0,1,3
20200314,LI,列支敦士登,4,0,0,0
20200314,LK,斯里兰卡,9,0,1,0
20200314,LT,立陶宛,6,0,0,0
20200314,LU,卢森堡,34,0,0,1
20200314,LV,拉脱维亚,16,0,1,0
20200314,MA,摩洛哥,7,0,0,1
20200314,MC,摩纳哥,2,0,0,0
20200314,MD,摩尔多瓦,8,0,0,0
20200314,MF,圣马丁,2,0,0,0
20200314,MK,北马其顿,13,0,0,0
20200314,MN,蒙古,1,0,0,0
20200314,MQ,马提尼克,4,0,0,0
20200314,MR,毛利塔尼亚,1,0,0,0
20200314,MT,马耳他,12,0,0,0
20200314,MV,马尔代夫,10,0,0,0
20200314,MX,墨西哥,26,0,4,0
20200314,MY,马来西亚,238,0,32,0
20200314,NA,纳米比亚,2,0,0,0
20200314,NG,尼日利亚,2,0,0,0
20200314,NL,荷兰,807,0,0,10
20200314,NO,挪威,1002,0,1,1
20200314,NP,尼泊尔,1,0,1,0
20200314,NZ,新西兰,6,0,0,0
20200314,OM,阿曼,20,0,9,0
20200314,PA,巴拿马,36,0,0,1
20200314,PE,秘鲁,28,0,0,0
20200314,PF,法属波利尼西亚,1,0,0,0
20200314,PH,菲律宾,111,0,2,8
20200314,PK,巴基斯坦,30,0,2,0
20200314,PL,波兰,68,0,0,1
20200314,PR,波多黎各,3,0,0,0
20200314,PS,巴勒斯坦,35,0,0,0
20200314,PT,葡萄牙,112,0,0,0
20200314,PY,巴拉圭,8,0,0,0
20200314,QA,卡塔尔,338,0,0,0
20200314,RE,留尼汪,3,0,0,0
20200314,RO,罗马尼亚,95,0,7,0
20200314,RS,塞尔维亚,41,0,0,0
20200314,RU,俄罗斯,47,0,3,0
20200314,RW,卢旺达,1,0,0,0
20200314,SA,沙特阿拉伯,86,0,1,0
20200314,SD,苏丹,1,0,0,1
20200314,SE,瑞典,814,0,1,2
20200314,SG,新加坡,200,0,97,0
20200314,SI,斯洛文尼亚,141,0,0,0
20200314,SK,斯洛伐克,32,0,0,0
20200314,SM,圣马力诺,80,0,2,5
20200314,SN,塞内加尔,21,0,2,0
20200314,SZ,斯威士兰,1,0,0,0
20200314,TG,多哥,1,0,0,0
20200314,TH,泰国,82,0,35,1
20200314,TN,突尼斯,13,0,0,0
20200314,TR,土耳其,5,0,0,0
20200314,TT,特立尼达和多巴哥,1,0,0,0
20200314,UA,乌克兰,3,0,0,1
20200314,US,美国,2291,0,41,50
20200314,UY,乌拉圭,4,0,0,0
20200314,VA,梵蒂冈,1,0,0,0
20200314,VC,圣文森特和格林纳丁斯,1,0,0,0
20200314,VE,委内瑞拉,2,0,0,0
20200314,VN,越南,53,0,16,0
20200314,ZA,南非,24,0,1,0
20200315,AD,安道尔,2,0,1,0
20200315,AE,阿联酋,86,0,23,0
20200315,AF,阿富汗,16,0,0,0
20200315,AG,安提瓜和巴布达,1,0,0,0
20200315,AL,阿尔巴尼亚,38,0,0,1
20200315,AM,亚美尼亚,20,0,0,0
20200315,AR,阿根廷,45,0,1,2
20200315,AT,奥地利,800,0,6,1
20200315,AU,澳大利亚,272,0,27,5
20200315,AW,阿鲁巴,2,0,0,0
20200315,AZ,阿塞拜疆,23,0,6,1
20200315,BA,波黑,21,0,0,0
20200315,BD,孟加拉国,5,0,2,0
20200315,BE,比利时,886,0,1,4
20200315,BF,布基纳法索,2,0,0,0
20200315,BG,保加利亚,43,0,0,2
20200315,BH,巴林,214,0,60,0
20200315,BL,圣巴泰勒米,1,0,0,0
20200315,BN,文莱,50,0,0,0
20200315,BO,玻利维亚,10,0,0,0
20200315,BR,巴西,151,0,0,0
20200315,BT,不丹,1,0,0,0
20200315,BY,白俄罗斯,27,0,3,0
20200315,CA,加拿大,253,0,11,1
20200315,CD,刚果（金）,3,0,0,0
20200315,CF,中非,1,0,0,0
20200315,CG,刚果（布）,1,0,0,0
20200315,CH,瑞士,2220,0,4,13
20200315,CI,科特迪瓦,4,0,0,0
20200315,CL,智利,61,0,0,0
20200315,CM,喀麦隆,3,0,0,0
20200315,CN,中国,81077,134,67863,3218
20200315,CO,哥伦比亚,22,0,0,0
20200315,CR,哥斯达黎加,27,0,0,0
20200315,CU,古巴,4,0,0,0
20200315,CY,塞浦路斯,26,0,0,0
20200315,CZ,捷克,189,0,0,0
20200315,DE,德国,5142,0,49,9
20200315,DK,丹麦,836,0,1,1
20200315,DO,多米尼加,11,0,0,0
20200315,DZ,阿尔及利亚,48,0,12,4
20200315,EC,厄瓜多尔,28,0,0,2
20200315,EE,爱沙尼亚,135,0,0,0
20200315,EG,埃及,110,0,21,2
20200315,ES,西班牙,7753,0,571,288
20200315,ET,埃塞俄比亚,1,0,0,0
20200315,FI,芬兰,240,0,1,0
20200315,FO,法罗群岛,3,0,0,0
20200315,FR,法国,4500,0,12,91
20200315,GA,加蓬,1,0,0,0
20200315,GB,英国,1145,0,19,21
20200315,GE,格鲁吉亚,30,0,0,0
20200315,GF,法属圭亚那,6,0,0,0
20200315,GG,格恩西岛,1,0,0,0
20200315,GH,加纳,6,0,0,0
20200315,GI,直布罗陀,1,0,0,0
20200315,GN,几内亚,1,0,0,0
20200315,GP,瓜德罗普,1,0,0,0
20200315,GQ,赤道几内亚,1,0,0,0
20200315,GR,希腊,228,0,8,4
20200315,GT,危地马拉,1,0,0,0
20200315,GY,圭亚那,6,0,0,1
20200315,HN,洪都拉斯,2,0,0,0
20200315,HR,克罗地亚,38,0,1,0
20200315,HU,匈牙利,30,0,1,1
20200315,ID,印度尼西亚,117,0,5,4
20200315,IE,爱尔兰,129,0,0,2
20200315,IL,以色列,200,0,4,0
20200315,IN,印度,107,0,10,2
20200315,IQ,伊拉克,110,0,26,9
20200315,IR,伊朗,13938,0,4590,724
20200315,IS,冰岛,161,0,1,0
20200315,IT,意大利,21270,0,1966,1441
20200315,JE,泽西岛,2,0,0,0
20200315,JM,牙买加,8,0,0,0
20200315,JO,约旦,7,0,1,0
20200315,JP,日本,1515,0,600,29
20200315,KE,肯尼亚,3,0,0,0
20200315,KH,柬埔寨,7,0,1,0
20200315,KR,韩国,8162,0,834,75
20200315,KW,科威特,112,0,9,0
20200315,KY,开曼群岛,1,0,0,0
20200315,KZ,哈萨克斯坦,8,0,0,0
20200315,LB,黎巴嫩,99,0,1,3
20200315,LI,列支敦士登,4,0,0,0
20200315,LK,斯里兰卡,12,0,1,0
20200315,LT,立陶宛,8,0,0,0
20200315,LU,卢森堡,59,0,0,1
20200315,LV,拉脱维亚,30,0,1,0
20200315,MA,摩洛哥,28,0,1,1
20200315,MC,摩纳哥,3,0,0,0
20200315,MD,摩尔多瓦,12,0,0,0
20200315,MF,圣马丁,2,0,0,0
20200315,MK,北马其顿,14,0,0,0
20200315,MN,蒙古,1,0,0,0
20200315,MQ,马提尼克,9,0,0,0
20200315,MR,毛利塔尼亚,1,0,0,0
20200315,MT,马耳他,18,0,0,0
20200315,MV,马尔代夫,13,0,0,0
20200315,MX,墨西哥,41,0,4,0
20200315,MY,马来西亚,428,0,35,0
20200315,NA,纳米比亚,2,0,0,0
20200315,NG,尼日利亚,2,0,0,0
20200315,NL,荷兰,1135,0,0,20
20200315,NO,挪威,1090,0,1,3
20200315,NP,尼泊尔,1,0,1,0
20200315,NZ,新西兰,6,0,0,0
20200315,OM,阿曼,21,0,9,0
20200315,PA,巴拿马,43,0,0,1
20200315,PE,秘鲁,38,0,0,0
20200315,PF,法属波利尼西亚,1,0,0,0
20200315,PH,菲律宾,140,0,2,12
20200315,PK,巴基斯坦,53,0,2,0
20200315,PL,波兰,104,0,0,3
20200315,PR,波多黎各,3,0,0,0
20200315,PS,巴勒斯坦,35,0,0,0
20200315,PT,葡萄牙,169,0,0,0
20200315,PY,巴拉圭,8,0,0,0
20200315,QA,卡塔尔,338,0,4,0
20200315,RE,留尼汪,6,0,0,0
20200315,RO,罗马尼亚,123,0,9,0
20200315,RS,塞尔维亚,46,0,0,0
20200315,RU,俄罗斯,63,0,8,0
20200315,RW,卢旺达,1,0,0,0
20200315,SA,沙特阿拉伯,103,0,1,0
20200315,SC,塞舌尔,2,0,0,0
20200315,SD,苏丹,1,0,0,1
20200315,SE,瑞典,992,0,1,2
20200315,SG,新加坡,226,0,105,0
20200315,SI,斯洛文尼亚,181,0,0,1
20200315,SK,斯洛伐克,44,0,0,0
20200315,SM,圣马力诺,80,0,2,5
20200315,SN,塞内加尔,24,0,2,0
20200315,SR,苏里南,1,0,0,0
20200315,SZ,斯威士兰,1,0,0,0
20200315,TG,多哥,1,0,0,0
20200315,TH,泰国,114,0,35,1
20200315,TN,突尼斯,18,0,0,0
20200315,TR,土耳其,6,0,0,0
20200315,TT,特立尼达和多巴哥,1,0,0,0
20200315,UA,乌克兰,3,0,0,1
20200315,US,美国,2995,0,56,60
20200315,UY,乌拉圭,6,0,0,0
20200315,UZ,乌兹别克斯坦,1,0,0,0
20200315,VA,梵蒂冈,1,0,0,0
20200315,VC,圣文森特和格林纳丁斯,1,0,0,0
20200315,VE,委内瑞拉,10,0,0,0
20200315,VN,越南,53,0,16,0
20200315,ZA,南非,51,0,1,0
20200316,AD,安道尔,2,0,1,0
20200316,AE,阿联酋,98,0,26,0
20200316,AF,阿富汗,21,0,0,0
20200316,AG,安提瓜和巴布达,1,0,0,0
20200316,AL,阿尔巴尼亚,42,0,0,1
20200316,AM,亚美尼亚,28,0,0,0
20200316,AR,阿根廷,45,0,1,2
20200316,AT,奥地利,1018,0,6,2
20200316,AU,澳大利亚,375,0,27,5
20200316,AW,阿鲁巴,2,0,0,0
20200316,AZ,阿塞拜疆,25,0,6,1
20200316,BA,波黑,24,0,0,0
20200316,BD,孟加拉国,8,0,2,0
20200316,BE,比利时,1058,0,1,5
20200316,BF,布基纳法索,15,0,0,0
20200316,BG,保加利亚,51,0,0,2
20200316,BH,巴林,221,0,60,1
20200316,BJ,贝宁,1,0,0,0
20200316,BL,圣巴泰勒米,1,0,0,0
20200316,BN,文莱,50,0,0,0
20200316,BO,玻利维亚,10,0,0,0
20200316,BR,巴西,203,0,1,0
20200316,BS,巴哈马,1,0,0,0
20200316,BT,不丹,1,0,0,0
20200316,BY,白俄罗斯,27,0,3,0
20200316,CA,加拿大,342,0,11,1
20200316,CD,刚果（金）,3,0,0,0
20200316,CF,中非,1,0,0,0
20200316,CG,刚果（布）,1,0,0,0
20200316,CH,瑞士,2221,0,4,14
20200316,CI,科特迪瓦,4,0,0,0
20200316,CL,智利,75,0,0,0
20200316,CM,喀麦隆,4,0,0,0
20200316,CN,中国,81116,128,68799,3231
20200316,CO,哥伦比亚,34,0,0,0
20200316,CR,哥斯达黎加,35,0,0,0
20200316,CU,古巴,4,0,0,0
20200316,CY,塞浦路斯,26,0,0,0
20200316,CZ,捷克,298,0,0,0
20200316,DE,德国,6248,0,46,13
20200316,DK,丹麦,916,0,1,3
20200316,DO,多米尼加,11,0,0,0
20200316,DZ,阿尔及利亚,54,0,12,4
20200316,EC,厄瓜多尔,28,0,0,2
20200316,EE,爱沙尼亚,205,0,0,0
20200316,EG,埃及,126,0,26,2
20200316,ES,西班牙,9407,0,571,335
20200316,ET,埃塞俄比亚,4,0,0,0
20200316,FI,芬兰,244,0,1,0
20200316,FO,法罗群岛,9,0,0,0
20200316,FR,法国,5423,0,12,127
20200316,GA,加蓬,1,0,0,0
20200316,GB,英国,1543,0,19,35
20200316,GE,格鲁吉亚,33,0,1,0
20200316,GF,法属圭亚那,7,0,0,0
20200316,GG,格恩西岛,1,0,0,0
20200316,GH,加纳,6,0,0,0
20200316,GI,直布罗陀,1,0,0,0
20200316,GN,几内亚,1,0,0,0
20200316,GP,瓜德罗普,1,0,0,0
20200316,GQ,赤道几内亚,1,0,0,0
20200316,GR,希腊,331,0,10,4
20200316,GT,危地马拉,2,0,0,1
20200316,GY,圭亚那,6,0,0,1
20200316,HN,洪都拉斯,2,0,0,0
20200316,HR,克罗地亚,49,0,1,0
20200316,HU,匈牙利,32,0,1,1
20200316,ID,印度尼西亚,134,0,5,4
20200316,IE,爱尔兰,169,0,0,2
20200316,IL,以色列,344,0,4,0
20200316,IN,印度,113,0,13,2
20200316,IQ,伊拉克,125,0,26,9
20200316,IR,伊朗,14991,0,4996,853
20200316,IS,冰岛,180,0,1,0
20200316,IT,意大利,24938,0,2335,1809
20200316,JE,泽西岛,2,0,0,0
20200316,JM,牙买加,8,0,0,0
20200316,JO,约旦,16,0,1,0
20200316,JP,日本,1547,0,615,35
20200316,KE,肯尼亚,3,0,0,0
20200316,KH,柬埔寨,12,0,1,0
20200316,KR,韩国,8236,0,1173,77
20200316,KW,科威特,112,0,9,0
20200316,KY,开曼群岛,1,0,0,1
20200316,KZ,哈萨克斯坦,8,0,0,0
20200316,LB,黎巴嫩,110,0,1,3
20200316,LI,列支敦士登,4,0,0,0
20200316,LK,斯里兰卡,23,0,1,0
20200316,LR,利比里亚,1,0,0,0
20200316,LT,立陶宛,12,0,0,0
20200316,LU,卢森堡,81,0,0,1
20200316,LV,拉脱维亚,30,0,1,0
20200316,MA,摩洛哥,28,0,1,1
20200316,MC,摩纳哥,7,0,0,0
20200316,MD,摩尔多瓦,23,0,0,0
20200316,MF,圣马丁,2,0,0,0
20200316,MK,北马其顿,18,0,0,0
20200316,MN,蒙古,1,0,0,0
20200316,MQ,马提尼克,10,0,0,0
20200316,MR,毛利塔尼亚,1,0,0,0
20200316,MT,马耳他,21,0,1,0
20200316,MV,马尔代夫,13,0,0,0
20200316,MX,墨西哥,53,0,4,1
20200316,MY,马来西亚,553,0,35,0
20200316,NA,纳米比亚,2,0,0,0
20200316,NG,尼日利亚,2,0,0,0
20200316,NL,荷兰,1413,0,0,24
20200316,NO,挪威,1282,0,1,3
20200316,NP,尼泊尔,1,0,1,0
20200316,NZ,新西兰,8,0,0,0
20200316,OM,阿曼,22,0,9,0
20200316,PA,巴拿马,43,0,0,1
20200316,PE,秘鲁,71,0,0,0
20200316,PF,法属波利尼西亚,1,0,0,0
20200316,PH,菲律宾,142,0,2,12
20200316,PK,巴基斯坦,137,0,3,0
20200316,PL,波兰,150,0,13,3
20200316,PR,波多黎各,3,0,0,0
20200316,PS,巴勒斯坦,38,0,0,0
20200316,PT,葡萄牙,331,0,0,0
20200316,PY,巴拉圭,8,0,0,0
20200316,QA,卡塔尔,401,0,4,0
20200316,RE,留尼汪,7,0,0,0
20200316,RO,罗马尼亚,158,0,9,0
20200316,RS,塞尔维亚,55,0,0,0
20200316,RU,俄罗斯,93,0,8,0
20200316,RW,卢旺达,5,0,0,0
20200316,SA,沙特阿拉伯,118,0,3,0
20200316,SC,塞舌尔,2,0,0,0
20200316,SD,苏丹,1,0,0,1
20200316,SE,瑞典,1040,0,1,3
20200316,SG,新加坡,243,0,105,0
20200316,SI,斯洛文尼亚,219,0,0,1
20200316,SK,斯洛伐克,61,0,0,0
20200316,SM,圣马力诺,98,0,2,7
20200316,SN,塞内加尔,24,0,2,0
20200316,SO,索马里,1,0,0,0
20200316,SR,苏里南,1,0,0,0
20200316,SZ,斯威士兰,1,0,0,0
20200316,TG,多哥,1,0,0,0
20200316,TH,泰国,147,0,37,1
20200316,TN,突尼斯,20,0,0,0
20200316,TR,土耳其,18,0,0,0
20200316,TT,特立尼达和多巴哥,1,0,0,0
20200316,TZ,坦桑尼亚,1,0,0,0
20200316,UA,乌克兰,5,0,0,1
20200316,US,美国,3782,0,56,69
20200316,UY,乌拉圭,6,0,0,0
20200316,UZ,乌兹别克斯坦,4,0,0,0
20200316,VA,梵蒂冈,1,0,0,0
20200316,VC,圣文森特和格林纳丁斯,1,0,0,0
20200316,VE,委内瑞拉,17,0,0,0
20200316,VN,越南,60,0,16,0
20200316,YT,马约特,1,0,0,0
20200316,ZA,南非,62,0,1,0
20200317,AD,安道尔,15,0,1,0
20200317,AE,阿联酋,98,0,26,0
20200317,AF,阿富汗,22,0,0,0
20200317,AG,安提瓜和巴布达,1,0,0,0
20200317,AL,阿尔巴尼亚,51,0,0,1
20200317,AM,亚美尼亚,64,0,1,0
20200317,AR,阿根廷,65,0,1,2
20200317,AT,奥地利,1132,0,8,3
20200317,AU,澳大利亚,452,0,27,6
20200317,AW,阿鲁巴,2,0,0,0
20200317,AZ,阿塞拜疆,28,0,6,1
20200317,BA,波黑,25,0,2,0
20200317,BD,孟加拉国,8,0,2,0
20200317,BE,比利时,1243,0,1,10
20200317,BF,布基纳法索,15,0,0,0
20200317,BG,保加利亚,67,0,0,2
20200317,BH,巴林,237,0,81,1
20200317,BJ,贝宁,1,0,0,0
20200317,BL,圣巴泰勒米,3,0,0,0
20200317,BN,文莱,56,0,0,0
20200317,BO,玻利维亚,11,0,0,0
20200317,BR,巴西,234,0,2,0
20200317,BS,巴哈马,1,0,0,0
20200317,BT,不丹,1,0,0,0
20200317,BY,白俄罗斯,36,0,3,0
